Order ID,Order Date,Ship Mode,Segment,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-2022-1734,2022-05-07,Same Day,Home Office,Chicago,Central,Furniture,Chairs,13455.65,9,0.2,3118.4
US-2022-1735,2022-05-25,Second Class,Corporate,Atlanta,South,Furniture,Tables,7154.23,5,0.1,-610.33
US-2022-1736,2022-05-02,Standard Class,Consumer,Houston,South,Office Supplies,Binders,227.26,8,0.2,81.5
US-2022-1737,2022-05-05,Standard Class,Consumer,Houston,South,Office Supplies,Binders,1007.64,9,0.1,-71.18
US-2022-1738,2022-05-25,Second Class,Consumer,New Orleans,South,Technology,Accessories,4288.75,2,0.2,1026.64
US-2022-1739,2022-05-28,First Class,Consumer,Columbus,Central,Furniture,Bookcases,8297.86,8,0.3,1914.84
US-2022-1740,2022-05-16,Standard Class,Home Office,Chicago,Central,Furniture,Tables,500.16,1,0,158.97
US-2022-1741,2022-05-06,First Class,Corporate,Dallas,Central,Technology,Copiers,1789.27,1,0.1,325.75
US-2022-1742,2022-05-21,First Class,Corporate,Boston,East,Office Supplies,Binders,668.19,2,0.3,255.76
US-2022-1743,2022-05-25,Same Day,Home Office,Philadelphia,East,Technology,Copiers,6672.04,7,0.3,179.16
US-2022-1744,2022-05-01,Standard Class,Consumer,Chicago,Central,Furniture,Bookcases,3301.56,9,0.1,-271.87
US-2022-1745,2022-05-18,First Class,Corporate,Seattle,West,Technology,Accessories,225.95,1,0.1,50.43
US-2022-1746,2022-05-19,Same Day,Corporate,Dallas,Central,Furniture,Furnishings,3689.57,3,0.3,740.84
US-2022-1747,2022-05-07,Second Class,Corporate,New Orleans,South,Furniture,Chairs,5120.37,9,0,1314.78
US-2022-1748,2022-05-16,Standard Class,Home Office,Columbus,Central,Technology,Machines,17199.32,7,0.1,6142.44
US-2022-1749,2022-05-21,Standard Class,Corporate,Atlanta,South,Office Supplies,Binders,25.41,5,0.3,4.11
US-2022-1750,2022-05-21,Standard Class,Home Office,Columbus,Central,Office Supplies,Art,1188.83,6,0.4,368.56
US-2022-1751,2022-06-28,First Class,Consumer,New York,East,Furniture,Furnishings,13232.45,8,0.1,546.09
US-2022-1752,2022-06-25,Standard Class,Corporate,New Orleans,South,Furniture,Tables,8692.8,10,0.2,129.3
US-2022-1753,2022-06-13,Second Class,Corporate,New Orleans,South,Furniture,Chairs,699.5,2,0,264.6
US-2022-1754,2022-06-13,First Class,Corporate,San Francisco,West,Technology,Phones,5798.74,4,0.1,376.85
US-2022-1755,2022-06-07,Same Day,Home Office,Columbus,Central,Furniture,Furnishings,6409.68,6,0,1667.74
US-2022-1756,2022-06-19,First Class,Corporate,Chicago,Central,Technology,Phones,293.52,8,0,6.43
US-2022-1757,2022-06-05,Same Day,Consumer,Dallas,Central,Furniture,Bookcases,2295.16,2,0.3,10.96
US-2022-1758,2022-06-07,Second Class,Home Office,Baltimore,East,Office Supplies,Appliances,751.38,2,0,119.78
US-2022-1759,2022-06-14,Standard Class,Consumer,Indianapolis,Central,Office Supplies,Storage,1295.34,3,0,321.88
US-2022-1760,2022-06-26,Same Day,Consumer,Denver,West,Office Supplies,Binders,3424.24,8,0,1245.17
US-2022-1761,2022-06-04,Same Day,Home Office,New York,East,Technology,Phones,7320.32,4,0.3,-44.16
US-2022-1762,2022-06-13,Standard Class,Consumer,Los Angeles,West,Office Supplies,Paper,472.88,1,0,38.47
US-2022-1763,2022-06-27,Standard Class,Home Office,Seattle,West,Furniture,Tables,8952.26,8,0.2,71.28
US-2022-1764,2022-06-07,Same Day,Corporate,Philadelphia,East,Office Supplies,Appliances,655.04,5,0.2,244.78
US-2022-1765,2022-06-14,Standard Class,Home Office,Nashville,South,Furniture,Chairs,5392.76,4,0.1,1986.03
US-2022-1766,2022-06-10,Standard Class,Consumer,New York,East,Furniture,Furnishings,569.66,1,0.3,-27.92
US-2022-1767,2022-06-08,Standard Class,Consumer,San Francisco,West,Technology,Accessories,2959.22,2,0,1136.65
US-2022-1768,2022-06-24,Standard Class,Corporate,Columbus,Central,Furniture,Tables,3752.09,4,0.4,1232.03
US-2022-1769,2022-07-13,Second Class,Home Office,Denver,West,Technology,Copiers,7596.96,6,0,-732.25
US-2022-1770,2022-07-01,Same Day,Corporate,Dallas,Central,Technology,Machines,18012.69,9,0,1952.0
US-2022-1771,2022-07-07,Second Class,Corporate,Dallas,Central,Furniture,Chairs,5566.64,6,0.3,1322.89
US-2022-1772,2022-07-26,Second Class,Home Office,Chicago,Central,Furniture,Furnishings,13963.41,10,0.1,3785.76
US-2022-1773,2022-07-06,First Class,Consumer,New Orleans,South,Technology,Machines,7113.31,9,0.2,2777.7
US-2022-1774,2022-07-28,First Class,Home Office,Boston,East,Furniture,Bookcases,5470.0,4,0,345.09
US-2022-1775,2022-07-27,Standard Class,Home Office,Columbus,Central,Office Supplies,Binders,234.85,5,0,28.16
US-2022-1776,2022-07-18,First Class,Home Office,Philadelphia,East,Furniture,Tables,3779.96,2,0,627.65
US-2022-1777,2022-07-09,Same Day,Home Office,Dallas,Central,Furniture,Chairs,15846.3,10,0,5006.47
US-2022-1778,2022-07-13,Same Day,Corporate,Dallas,Central,Office Supplies,Storage,1133.73,9,0,53.62
US-2022-1779,2022-07-08,First Class,Consumer,Dallas,Central,Technology,Phones,4854.09,3,0.1,73.91
US-2022-1780,2022-07-22,First Class,Consumer,Philadelphia,East,Office Supplies,Binders,519.06,2,0.4,35.67
US-2022-1781,2022-07-14,Second Class,Home Office,Indianapolis,Central,Furniture,Bookcases,143.64,2,0.1,4.25
US-2022-1782,2022-07-04,Same Day,Home Office,Indianapolis,Central,Office Supplies,Art,485.04,2,0.3,60.57
US-2022-1783,2022-07-20,Second Class,Home Office,Denver,West,Technology,Phones,5376.15,2,0.1,659.63
US-2022-1784,2022-07-10,First Class,Corporate,Seattle,West,Technology,Accessories,3956.49,9,0,58.93
US-2022-1785,2022-07-10,Same Day,Consumer,Houston,South,Technology,Phones,3660.26,5,0.3,923.52
US-2022-1786,2022-07-19,Second Class,Consumer,Houston,South,Furniture,Chairs,4200.9,9,0.1,1483.35
US-2022-1787,2022-07-26,Second Class,Corporate,Boston,East,Technology,Phones,12268.06,7,0,1515.42
US-2022-1788,2022-07-07,Same Day,Consumer,Denver,West,Technology,Accessories,3563.3,6,0.1,1030.38
US-2022-1789,2022-07-17,Second Class,Corporate,Baltimore,East,Furniture,Bookcases,583.74,1,0,17.79
US-2022-1790,2022-07-09,Standard Class,Home Office,Baltimore,East,Office Supplies,Paper,2038.41,9,0,492.6
US-2022-1791,2022-07-19,First Class,Consumer,Boston,East,Technology,Machines,1776.21,3,0,-149.89
US-2022-1792,2022-07-14,Second Class,Home Office,Seattle,West,Office Supplies,Paper,2250.5,5,0,717.95
US-2022-1793,2022-08-17,First Class,Home Office,Houston,South,Furniture,Bookcases,2324.7,4,0.1,815.25
US-2022-1794,2022-08-15,Same Day,Corporate,New Orleans,South,Furniture,Chairs,3176.04,10,0.3,-278.79
US-2022-1795,2022-08-21,Second Class,Home Office,Baltimore,East,Office Supplies,Art,1617.02,8,0.4,-90.02
US-2022-1796,2022-08-11,Same Day,Consumer,Atlanta,South,Office Supplies,Binders,64.93,2,0.3,16.06
US-2022-1797,2022-08-18,First Class,Corporate,Philadelphia,East,Technology,Accessories,9382.5,10,0,3499.67
US-2022-1798,2022-08-01,First Class,Consumer,Dallas,Central,Technology,Machines,4430.05,4,0.1,292.33
US-2022-1799,2022-08-27,Same Day,Corporate,Baltimore,East,Technology,Accessories,16974.15,9,0.3,6050.45
US-2022-1800,2022-08-06,Same Day,Consumer,San Francisco,West,Technology,Copiers,263.47,1,0.1,14.34
US-2022-1801,2022-08-20,Second Class,Corporate,New York,East,Furniture,Furnishings,17838.9,10,0,6332.66
US-2022-1802,2022-08-07,Standard Class,Home Office,Boston,East,Technology,Machines,14576.31,7,0.1,-895.51
US-2022-1803,2022-08-16,Same Day,Home Office,Baltimore,East,Technology,Phones,14885.91,6,0.1,3054.35
US-2022-1804,2022-08-20,Standard Class,Consumer,New York,East,Office Supplies,Art,1330.98,10,0.4,25.1
US-2022-1805,2022-08-22,Second Class,Corporate,Baltimore,East,Technology,Copiers,20106.65,8,0.1,-1767.71
US-2022-1806,2022-08-23,Standard Class,Home Office,Dallas,Central,Office Supplies,Binders,1007.4,5,0.3,-35.81
US-2022-1807,2022-08-22,Second Class,Corporate,Chicago,Central,Office Supplies,Paper,4046.76,9,0.1,1003.61
US-2022-1808,2022-08-19,Second Class,Corporate,Denver,West,Technology,Copiers,1651.15,5,0,59.66
US-2022-1809,2022-08-16,Standard Class,Home Office,Dallas,Central,Furniture,Chairs,5337.29,7,0,99.61
US-2022-1810,2022-08-28,Second Class,Corporate,Philadelphia,East,Office Supplies,Binders,3232.3,9,0.2,434.75
US-2022-1811,2022-08-28,Same Day,Consumer,San Francisco,West,Furniture,Furnishings,1543.45,5,0,467.89
US-2022-1812,2022-08-21,First Class,Home Office,Nashville,South,Furniture,Furnishings,2104.6,2,0.1,706.58
US-2022-1813,2022-09-09,Second Class,Corporate,New York,East,Furniture,Furnishings,5528.88,7,0.1,-164.55
US-2022-1814,2022-09-25,Standard Class,Home Office,Chicago,Central,Furniture,Tables,5231.77,4,0.3,-382.82
US-2022-1815,2022-09-07,Standard Class,Home Office,New York,East,Technology,Phones,10432.08,9,0,3199.67
US-2022-1816,2022-09-12,Same Day,Home Office,Nashville,South,Technology,Phones,11167.93,6,0.3,2555.74
US-2022-1817,2022-09-08,Standard Class,Home Office,Seattle,West,Furniture,Bookcases,1572.64,1,0.1,65.21
US-2022-1818,2022-09-04,Second Class,Corporate,San Francisco,West,Furniture,Tables,6456.87,7,0,2245.61
US-2022-1819,2022-09-05,Standard Class,Corporate,Boston,East,Office Supplies,Art,1600.51,8,0.4,-2.7
US-2022-1820,2022-09-13,Standard Class,Home Office,Columbus,Central,Technology,Machines,4784.76,5,0.4,470.27
US-2022-1821,2022-09-14,First Class,Home Office,Chicago,Central,Office Supplies,Binders,3375.84,8,0,-120.63
US-2022-1822,2022-09-17,Second Class,Corporate,Boston,East,Technology,Accessories,7664.79,9,0.1,1476.28
US-2022-1823,2022-09-24,Same Day,Home Office,Chicago,Central,Furniture,Furnishings,1155.81,1,0.1,51.75
US-2022-1824,2022-09-01,Standard Class,Consumer,Columbus,Central,Furniture,Bookcases,213.52,1,0,-2.52
US-2022-1825,2022-09-21,First Class,Consumer,Boston,East,Office Supplies,Storage,1507.46,6,0.3,-131.65
US-2022-1826,2022-09-16,First Class,Home Office,New Orleans,South,Technology,Phones,17737.62,10,0.4,-599.71
US-2022-1827,2022-09-20,First Class,Corporate,Atlanta,South,Office Supplies,Appliances,2684.75,7,0.2,-235.88
US-2022-1828,2022-09-24,First Class,Corporate,Nashville,South,Furniture,Chairs,3032.26,10,0.3,-243.19
US-2022-1829,2022-09-22,Second Class,Corporate,Indianapolis,Central,Office Supplies,Appliances,477.95,1,0,41.06
US-2022-1830,2022-09-13,Second Class,Corporate,Columbus,Central,Furniture,Chairs,5980.35,5,0,1889.65
US-2022-1831,2022-09-20,Second Class,Corporate,Chicago,Central,Technology,Phones,15318.64,9,0.3,1016.21
US-2022-1832,2022-10-26,Standard Class,Home Office,Seattle,West,Furniture,Tables,726.0,3,0,172.42
US-2022-1833,2022-10-01,Standard Class,Corporate,Boston,East,Technology,Accessories,3671.93,9,0.2,514.74
US-2022-1834,2022-10-08,First Class,Consumer,Chicago,Central,Furniture,Chairs,11062.46,8,0.3,2087.38
US-2022-1835,2022-10-01,Standard Class,Consumer,New York,East,Office Supplies,Art,30.4,9,0.4,11.87
US-2022-1836,2022-10-18,Same Day,Consumer,Atlanta,South,Office Supplies,Storage,2097.81,9,0,601.88
US-2022-1837,2022-10-25,Same Day,Home Office,New York,East,Technology,Copiers,4114.88,8,0,548.9
US-2022-1838,2022-10-02,Same Day,Corporate,New York,East,Furniture,Chairs,9318.16,8,0,2466.01
US-2022-1839,2022-10-15,Standard Class,Corporate,Philadelphia,East,Technology,Phones,9067.68,8,0,-634.9
US-2022-1840,2022-10-04,Second Class,Home Office,Houston,South,Technology,Accessories,1801.13,1,0,447.47
US-2022-1841,2022-10-12,Standard Class,Corporate,Dallas,Central,Furniture,Chairs,548.08,2,0,156.14
US-2022-1842,2022-10-27,Same Day,Consumer,Seattle,West,Furniture,Bookcases,292.19,1,0.4,-14.45
US-2022-1843,2022-10-23,First Class,Corporate,Philadelphia,East,Office Supplies,Paper,2778.48,6,0,955.16
US-2022-1844,2022-10-24,Same Day,Corporate,Chicago,Central,Technology,Accessories,5180.62,7,0.1,1157.07
US-2022-1845,2022-10-04,First Class,Home Office,Houston,South,Furniture,Bookcases,258.42,1,0.4,73.37
US-2022-1846,2022-10-10,Second Class,Home Office,Chicago,Central,Furniture,Tables,5661.25,7,0,-66.5
US-2022-1847,2022-10-14,First Class,Corporate,New York,East,Furniture,Furnishings,5386.75,7,0.1,1690.2
US-2022-1848,2022-10-02,Standard Class,Corporate,Atlanta,South,Technology,Copiers,16608.31,7,0.2,1684.47
US-2022-1849,2022-10-20,Standard Class,Corporate,Los Angeles,West,Technology,Phones,10885.0,5,0.2,1579.38
US-2022-1850,2022-10-03,Standard Class,Consumer,Nashville,South,Furniture,Chairs,3139.4,5,0,829.98
US-2022-1851,2022-10-08,First Class,Consumer,San Francisco,West,Technology,Phones,1947.08,9,0.1,608.4
US-2022-1852,2022-10-13,First Class,Corporate,Indianapolis,Central,Furniture,Tables,572.7,1,0.4,159.34
US-2022-1853,2022-10-17,Standard Class,Home Office,Boston,East,Furniture,Chairs,5391.88,4,0.3,46.95
US-2022-1854,2022-10-03,First Class,Corporate,Houston,South,Technology,Copiers,5727.04,4,0.3,142.77
US-2022-1855,2022-10-02,Second Class,Consumer,Boston,East,Technology,Accessories,25070.2,10,0,523.86
US-2022-1856,2022-10-21,Same Day,Home Office,Baltimore,East,Technology,Copiers,15328.14,6,0,2091.63
US-2022-1857,2022-10-07,Same Day,Corporate,Nashville,South,Office Supplies,Binders,948.38,2,0,129.54
US-2022-1858,2022-10-05,Second Class,Home Office,Denver,West,Furniture,Chairs,219.35,1,0.1,55.15
US-2022-1859,2022-10-25,Same Day,Consumer,New York,East,Furniture,Furnishings,617.74,3,0.4,53.64
US-2022-1860,2022-10-02,Second Class,Home Office,Boston,East,Technology,Machines,4706.4,6,0,16.72
US-2022-1861,2022-10-13,Standard Class,Home Office,Chicago,Central,Office Supplies,Appliances,3790.0,10,0,590.09
US-2022-1862,2022-10-25,Second Class,Consumer,Denver,West,Office Supplies,Appliances,333.65,2,0.2,105.75
US-2022-1863,2022-11-04,First Class,Corporate,New Orleans,South,Furniture,Tables,6832.5,10,0.4,103.52
US-2022-1864,2022-11-05,First Class,Consumer,New York,East,Office Supplies,Appliances,3045.29,9,0.3,260.9
US-2022-1865,2022-11-18,Second Class,Corporate,Nashville,South,Technology,Accessories,2297.63,4,0.1,-3.79
US-2022-1866,2022-11-21,Same Day,Corporate,Chicago,Central,Office Supplies,Appliances,562.66,3,0.4,13.3
US-2022-1867,2022-11-01,Second Class,Corporate,Denver,West,Furniture,Furnishings,803.09,8,0.1,9.3
US-2022-1868,2022-11-26,Same Day,Consumer,New York,East,Furniture,Furnishings,4676.04,6,0.4,1623.59
US-2022-1869,2022-11-02,First Class,Consumer,Boston,East,Furniture,Tables,2848.96,3,0.1,663.21
US-2022-1870,2022-11-03,Standard Class,Corporate,Nashville,South,Office Supplies,Art,3098.88,9,0.2,890.82
US-2022-1871,2022-11-27,First Class,Corporate,Atlanta,South,Technology,Accessories,2390.67,1,0,763.76
US-2022-1872,2022-11-07,Second Class,Consumer,Dallas,Central,Technology,Machines,6574.24,8,0,765.66
US-2022-1873,2022-11-25,Standard Class,Corporate,Columbus,Central,Office Supplies,Storage,3101.5,8,0.2,877.44
US-2022-1874,2022-11-03,First Class,Corporate,San Francisco,West,Technology,Machines,8517.02,4,0.2,-777.72
US-2022-1875,2022-11-28,Same Day,Home Office,Dallas,Central,Furniture,Tables,1650.0,10,0.2,49.25
US-2022-1876,2022-11-17,Second Class,Home Office,Philadelphia,East,Office Supplies,Binders,857.85,3,0,-66.61
US-2022-1877,2022-11-26,Second Class,Consumer,Columbus,Central,Technology,Machines,11572.64,6,0.3,2039.02
US-2022-1878,2022-11-22,Same Day,Consumer,Columbus,Central,Technology,Machines,6819.27,3,0,12.08
US-2022-1879,2022-11-02,Same Day,Home Office,New Orleans,South,Furniture,Chairs,13520.7,9,0,-309.44
US-2022-1880,2022-11-20,Second Class,Home Office,Indianapolis,Central,Office Supplies,Storage,521.67,3,0.1,172.12
US-2022-1881,2022-11-26,First Class,Home Office,Nashville,South,Office Supplies,Storage,1331.82,10,0.3,215.48
US-2022-1882,2022-12-04,Second Class,Corporate,San Francisco,West,Furniture,Furnishings,705.78,10,0.4,172.67
US-2022-1883,2022-12-17,First Class,Home Office,San Francisco,West,Furniture,Bookcases,8297.71,8,0.1,278.79
US-2022-1884,2022-12-14,First Class,Consumer,Indianapolis,Central,Furniture,Chairs,6664.28,5,0.1,1328.76
US-2022-1885,2022-12-02,Same Day,Consumer,New Orleans,South,Furniture,Tables,1443.58,2,0,12.68
US-2022-1886,2022-12-01,First Class,Corporate,New Orleans,South,Office Supplies,Storage,229.81,5,0.1,15.19
US-2022-1887,2022-12-11,First Class,Consumer,Philadelphia,East,Furniture,Furnishings,3075.16,5,0.1,570.2
US-2022-1888,2022-12-25,Second Class,Consumer,Denver,West,Furniture,Furnishings,4788.67,7,0.2,772.92
US-2022-1889,2022-12-03,Same Day,Home Office,Columbus,Central,Office Supplies,Art,1568.65,5,0.1,419.72
US-2022-1890,2022-12-10,First Class,Consumer,Philadelphia,East,Furniture,Furnishings,1514.07,3,0,27.35
US-2022-1891,2022-12-24,Standard Class,Home Office,Baltimore,East,Office Supplies,Binders,1577.72,5,0.2,457.05
US-2022-1892,2022-12-10,Same Day,Corporate,New Orleans,South,Furniture,Chairs,12124.17,10,0.1,-97.38
US-2022-1893,2022-12-26,First Class,Home Office,Indianapolis,Central,Technology,Phones,873.78,2,0,109.45
US-2022-1894,2022-12-22,Standard Class,Corporate,San Francisco,West,Furniture,Bookcases,267.5,1,0.3,-13.11
US-2022-1895,2022-12-24,Standard Class,Home Office,Dallas,Central,Technology,Machines,6413.34,10,0.4,1851.95
US-2022-1896,2022-12-24,Standard Class,Home Office,New Orleans,South,Office Supplies,Storage,91.93,3,0.4,5.29
US-2022-1897,2022-12-02,First Class,Home Office,Indianapolis,Central,Furniture,Furnishings,2116.04,7,0.1,281.56
US-2022-1898,2022-12-24,First Class,Corporate,Dallas,Central,Office Supplies,Storage,414.38,1,0,165.51
US-2022-1899,2022-12-26,Second Class,Corporate,New York,East,Technology,Copiers,7357.44,8,0,-250.53
US-2022-1900,2022-12-20,Same Day,Home Office,Dallas,Central,Furniture,Tables,3155.72,4,0,475.71
US-2022-1901,2022-12-04,Same Day,Home Office,Chicago,Central,Furniture,Chairs,1849.85,2,0.3,353.1
US-2022-1902,2022-12-27,Second Class,Corporate,New York,East,Office Supplies,Appliances,1254.75,7,0,-98.05
US-2022-1903,2022-12-12,Standard Class,Consumer,Philadelphia,East,Technology,Accessories,412.45,4,0.1,-11.09
US-2022-1904,2022-12-05,First Class,Consumer,Nashville,South,Furniture,Chairs,2044.56,5,0.3,379.21
US-2022-1905,2022-12-05,First Class,Home Office,Dallas,Central,Office Supplies,Art,987.3,9,0,-37.0
US-2022-1906,2022-12-18,Second Class,Consumer,Columbus,Central,Office Supplies,Binders,397.0,4,0,36.05
US-2022-1907,2022-12-14,Standard Class,Home Office,Houston,South,Furniture,Tables,12378.8,7,0,2343.59
US-2022-1908,2022-12-05,Same Day,Corporate,Atlanta,South,Office Supplies,Binders,753.4,4,0,-39.28
US-2023-1909,2023-01-12,Same Day,Corporate,Seattle,West,Technology,Phones,10626.88,6,0.3,2099.51
US-2023-1910,2023-01-08,Second Class,Consumer,Denver,West,Furniture,Furnishings,6774.39,6,0.3,666.44
US-2023-1911,2023-01-21,First Class,Home Office,Chicago,Central,Technology,Phones,1127.57,9,0.4,-54.68
US-2023-1912,2023-01-02,Second Class,Corporate,New York,East,Furniture,Tables,3062.74,2,0.1,1134.39
US-2023-1913,2023-01-09,Second Class,Consumer,Dallas,Central,Technology,Phones,10519.6,8,0,3130.15
US-2023-1914,2023-01-28,First Class,Corporate,Chicago,Central,Office Supplies,Storage,229.26,1,0,-16.03
US-2023-1915,2023-01-05,Same Day,Corporate,Baltimore,East,Technology,Copiers,4957.72,7,0.1,1876.07
US-2023-1916,2023-01-22,First Class,Corporate,New York,East,Office Supplies,Storage,1328.3,5,0,123.08
US-2023-1917,2023-01-26,First Class,Home Office,San Francisco,West,Technology,Accessories,3077.64,9,0,749.9
US-2023-1918,2023-01-21,Second Class,Corporate,Denver,West,Technology,Phones,6003.36,4,0,1308.04
US-2023-1919,2023-01-06,Same Day,Corporate,New York,East,Furniture,Furnishings,7585.64,4,0,2252.06
US-2023-1920,2023-01-06,Same Day,Home Office,Chicago,Central,Technology,Copiers,3794.5,10,0,-332.85
US-2023-1921,2023-01-15,Second Class,Home Office,Columbus,Central,Furniture,Bookcases,4843.8,9,0.2,343.5
US-2023-1922,2023-01-21,Same Day,Home Office,San Francisco,West,Technology,Phones,7159.74,7,0,1621.14
US-2023-1923,2023-01-23,First Class,Home Office,Philadelphia,East,Office Supplies,Appliances,1110.96,9,0.2,191.0
US-2023-1924,2023-01-03,Second Class,Consumer,Philadelphia,East,Technology,Phones,20502.96,8,0,7824.28
US-2023-1925,2023-01-19,Second Class,Consumer,New York,East,Technology,Copiers,9253.64,4,0,588.15
US-2023-1926,2023-01-11,First Class,Corporate,Philadelphia,East,Furniture,Tables,4557.65,3,0.1,-29.39
US-2023-1927,2023-01-05,Same Day,Home Office,Columbus,Central,Office Supplies,Art,3121.74,9,0,865.84
US-2023-1928,2023-01-10,Second Class,Consumer,Indianapolis,Central,Technology,Phones,14661.6,5,0,3978.5
US-2023-1929,2023-01-12,Second Class,Consumer,Philadelphia,East,Technology,Copiers,2640.76,1,0.1,-15.33
US-2023-1930,2023-01-13,Second Class,Home Office,Philadelphia,East,Technology,Phones,10300.8,10,0,-532.54
US-2023-1931,2023-01-08,Same Day,Consumer,New Orleans,South,Technology,Phones,1965.38,9,0.2,335.92
US-2023-1932,2023-01-04,Standard Class,Consumer,Boston,East,Furniture,Chairs,863.44,10,0.2,208.32
US-2023-1933,2023-01-15,Second Class,Home Office,San Francisco,West,Office Supplies,Paper,69.27,1,0.4,19.53
US-2023-1934,2023-01-06,Same Day,Consumer,Philadelphia,East,Furniture,Tables,5694.48,4,0,2261.61
US-2023-1935,2023-01-09,First Class,Home Office,San Francisco,West,Office Supplies,Art,2541.82,8,0.2,846.04
US-2023-1936,2023-01-06,Same Day,Home Office,Baltimore,East,Office Supplies,Storage,1098.16,4,0,-11.08
US-2023-1937,2023-01-06,Same Day,Consumer,Dallas,Central,Office Supplies,Paper,278.54,6,0.3,-1.45
US-2023-1938,2023-02-07,Standard Class,Consumer,Dallas,Central,Office Supplies,Appliances,239.11,1,0.3,18.73
US-2023-1939,2023-02-19,First Class,Home Office,Nashville,South,Furniture,Furnishings,12834.24,8,0,-788.9
US-2023-1940,2023-02-16,Standard Class,Consumer,San Francisco,West,Office Supplies,Art,1149.71,7,0.4,306.79
US-2023-1941,2023-02-27,Same Day,Consumer,Houston,South,Office Supplies,Art,485.43,3,0,184.44
US-2023-1942,2023-02-20,Same Day,Home Office,Los Angeles,West,Technology,Accessories,2318.94,1,0.1,912.52
US-2023-1943,2023-02-06,Same Day,Consumer,Seattle,West,Office Supplies,Paper,2628.13,6,0.1,203.46
US-2023-1944,2023-02-10,First Class,Home Office,Atlanta,South,Office Supplies,Paper,665.14,9,0.2,30.77
US-2023-1945,2023-02-02,First Class,Home Office,Baltimore,East,Office Supplies,Appliances,4277.61,10,0.1,657.69
US-2023-1946,2023-02-08,Same Day,Home Office,New Orleans,South,Office Supplies,Storage,13.64,1,0.4,3.39
US-2023-1947,2023-02-24,Standard Class,Home Office,Dallas,Central,Office Supplies,Storage,301.68,5,0.2,25.06
US-2023-1948,2023-02-13,Second Class,Consumer,San Francisco,West,Technology,Accessories,19921.23,7,0,7899.52
US-2023-1949,2023-02-17,Standard Class,Home Office,Baltimore,East,Furniture,Furnishings,5104.87,4,0.1,486.62
US-2023-1950,2023-02-06,First Class,Corporate,Houston,South,Office Supplies,Binders,498.59,2,0.4,131.64
US-2023-1951,2023-02-03,Standard Class,Corporate,Houston,South,Office Supplies,Storage,847.46,4,0.2,174.38
US-2023-1952,2023-02-27,First Class,Home Office,New Orleans,South,Office Supplies,Storage,1051.48,4,0,-70.06
US-2023-1953,2023-02-02,First Class,Home Office,Seattle,West,Technology,Accessories,2343.89,1,0,679.37
US-2023-1954,2023-02-19,First Class,Home Office,Indianapolis,Central,Technology,Copiers,1075.37,3,0.3,-71.64
US-2023-1955,2023-02-07,Same Day,Home Office,Boston,East,Office Supplies,Paper,606.32,8,0,10.45
US-2023-1956,2023-02-05,Standard Class,Corporate,Dallas,Central,Office Supplies,Art,1308.69,10,0.1,-89.42
US-2023-1957,2023-02-17,First Class,Corporate,Los Angeles,West,Furniture,Furnishings,7134.32,10,0.2,1121.54
US-2023-1958,2023-02-08,Second Class,Corporate,San Francisco,West,Furniture,Bookcases,1003.11,1,0.3,335.82
US-2023-1959,2023-02-10,First Class,Consumer,Seattle,West,Office Supplies,Appliances,586.82,7,0.3,35.05
US-2023-1960,2023-02-12,Second Class,Corporate,Philadelphia,East,Furniture,Chairs,2936.56,4,0.1,204.28
US-2023-1961,2023-02-22,Standard Class,Corporate,Baltimore,East,Office Supplies,Art,432.9,4,0.1,64.86
US-2023-1962,2023-02-25,Standard Class,Corporate,Chicago,Central,Office Supplies,Art,363.02,1,0.2,86.48
US-2023-1963,2023-03-27,Second Class,Consumer,Houston,South,Technology,Accessories,950.35,7,0.3,-47.68
US-2023-1964,2023-03-19,Second Class,Corporate,Chicago,Central,Office Supplies,Appliances,1927.36,4,0,505.17
US-2023-1965,2023-03-26,Same Day,Consumer,Denver,West,Technology,Accessories,3911.47,2,0.3,86.78
US-2023-1966,2023-03-15,Same Day,Corporate,Chicago,Central,Furniture,Furnishings,1127.12,2,0,209.56
US-2023-1967,2023-03-01,Second Class,Corporate,New York,East,Furniture,Furnishings,4846.17,7,0,542.39
US-2023-1968,2023-03-20,Second Class,Corporate,Denver,West,Office Supplies,Paper,2351.8,5,0,872.83
US-2023-1969,2023-03-20,First Class,Home Office,New York,East,Office Supplies,Storage,1402.58,7,0.2,361.18
US-2023-1970,2023-03-01,First Class,Home Office,Columbus,Central,Technology,Copiers,4562.89,3,0.4,479.26
US-2023-1971,2023-03-25,Same Day,Corporate,Atlanta,South,Technology,Accessories,6474.43,8,0.2,797.83
US-2023-1972,2023-03-25,Standard Class,Corporate,Houston,South,Technology,Accessories,3575.04,10,0.4,-47.89
US-2023-1973,2023-03-23,Same Day,Consumer,Atlanta,South,Furniture,Tables,5222.3,8,0.4,1415.01
US-2023-1974,2023-03-24,Standard Class,Corporate,Dallas,Central,Office Supplies,Binders,1083.84,5,0.2,-21.03
US-2023-1975,2023-03-21,Standard Class,Corporate,Philadelphia,East,Furniture,Chairs,11892.6,6,0,697.5
US-2023-1976,2023-03-19,Same Day,Consumer,Nashville,South,Office Supplies,Appliances,420.56,7,0,41.25
US-2023-1977,2023-03-01,Same Day,Home Office,Seattle,West,Technology,Accessories,7362.37,7,0.1,-390.98
US-2023-1978,2023-03-09,Second Class,Home Office,Nashville,South,Technology,Copiers,10961.46,9,0.4,1286.01
